name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Burrito Funcional de Café da Manhã (Sweet Earth Natural Foods),"{""Sweet Earth Natural Foods""}",outros,openfoodfacts,0016741331556,burrito funcional de café da manhã (sweet earth natural foods),119,7.94,12.9,3.96,2.46,0,0.99,0.99,,Functional Breakfast Burrito (Sweet Earth Natural Foods)
"Funny Frisch, Chips Frisch, Peperoni","{""Funny Frisch Snack""}",outros,openfoodfacts,0003586000303,"funny frisch, chips frisch, peperoni ""funny frisch snack""",537,5.67,46.67,36.67,4.3,0.678,1.67,3.33,,
Funny Bones,"{""Mckee Foods Corporation""}",acucares,openfoodfacts,0024300012075,funny bones,441.6,6.49,54.55,22.08,2.6,0.343,37.66,14.29,,Funny bones
"Funsch, Maçapão de Alta Qualidade","{""Petpro Products  Inc.""}",acucares,openfoodfacts,0000433070274,"funsch, maçapão de alta qualidade",461,9.6,55.2,21.4,4.2,0.1,51.6,1.8,,"Funsch, High Quality Marzipan"
Funyun Flamin'Hot,"{""Frito-Lay Company""}",outros,openfoodfacts,0028400410960,"funyun flamin'hot ""frito-lay company""",297.2,4.46,37.15,14.86,1.49,0.669,1.49,2.23,,
"Funyuns, Chile Limão, Anéis Sabor Cebola","{""Frito-Lay Company""}",outros,openfoodfacts,0028400288750,"funyuns, chile limão, anéis sabor cebola",480,5.65,56.5,22.6,2.8,0.918,2.82,2.82,,"Funyuns, Chile Limon, Onion Flavored Rings"
"Funyuns, Anéis Sabor Cebola","{""Frito-Lay Company""}",outros,openfoodfacts,0028400346832,"funyuns, anéis sabor cebola",471,7.06,56.47,21.18,2.4,1.004,2.35,3.53,,"Funyuns, Flavored Rings, Onion"
"Funyuns, Anéis Sabor Cebola Funyuns Sabor Chile Limão, Sabor Chile Limão","{""Frito-Lay Company""}",outros,openfoodfacts,0028400259774,"funyuns, anéis sabor cebola funyuns sabor chile limão, sabor chile limão",484,8.06,56.45,24.19,4,0.901,,4.03,,"Funyuns, Funyuns Onion Flavored Rings Chile Limon Flavored, Chile Limon Flavored"
"Funyuns, Anéis, Cebola","{""Frito-Lay Company""}",outros,openfoodfacts,0028400003773,"funyuns, anéis, cebola",484,8.06,56.45,24.19,4,1.065,4.03,4.03,,"Funyuns, Rings, Onion"
"Funyuns, Cebola Steakhouse, Anéis Sabor Cebola","{""Frito-Lay Company""}",outros,openfoodfacts,0028400566186,"funyuns, cebola steakhouse, anéis sabor cebola",500,7.14,67.9,21.4,0,3.51,3.57,3.57,,"Funyuns, Steakhouse Onion, Onion Flavored Rings"
Fusilli Corti Bucati N°108,"{""La Molisana""}",outros,openfoodfacts,0037212000399,"fusilli corti bucati n°108 ""la molisana""",357,14.29,73.21,1.79,3.6,,3.57,,,
Fusilli à Parmegiana,"{""Giant Eagle""}",outros,openfoodfacts,0030034084622,fusilli à parmegiana,492,17.2,81.2,10.9,3.12,0.001,12.5,3.12,,Fusilli Parmigiana
Fusilli ao Pomodoro com Frango Grelhado,{Hormel},outros,openfoodfacts,0037600283670,fusilli ao pomodoro com frango grelhado,37.3,3.61,3.79,0.86,0.33,0,1.03,0.34,,Fusilli Pomodoro With Grilled Chicken
Fusilli Tricolor Massa Rústica,"{""Severino Homemade Pasta"",""Severino Pasta Mfg.""}",outros,openfoodfacts,0029737022178,fusilli tricolor massa rústica,153,5.34,32.1,0.38,0.76,0.004,1.53,0.15,,Fusilli Tricolor Pasta Rustica
Fusilli corti bucati,"{""F.Lli De Cecco Di Filippo Fara S. Martino S.P.A."",""F.lli De Cecco di Filippo Fara San Martino SpA""}",bebidas,openfoodfacts,0024094070985,"fusilli corti bucati ""f.lli de cecco di filippo fara s. martino s.p.a."",""f.lli de cecco di filippo fara san martino spa""",357,12.5,73.21,1.79,3.6,,1.79,,,
Kiwi Peludo,{Mighties},outros,openfoodfacts,0014668504008,kiwi peludo,47.9,0.91,10,0.46,1.82,,5.93,,,Fuzzy Kiwi Fruit
MOLHO COMBINAÇÃO DE JARDIM,{RAGÚ},outros,openfoodfacts,0036200004449,molho combinação de jardim,64,1.6,11.2,1.2,1.6,0.376,8,,,GARDEN COMBINATION SAUCE
FEIJÃO GREAT NORTHERN,{Kroger},outros,openfoodfacts,0011110717894,feijão great northern,76.9,4.62,13.8,0,4.62,0.315,0.77,,,GREAT NORTHERN BEANS
CARNE MOÍDA DE PERU,{Kroger},outros,openfoodfacts,0011110968753,carne moída de peru,179,17,0,12.5,0,0.103,,3.57,,GROUND TURKEY
CARNE MOÍDA DE PERU (BUTTERBALL),{BUTTERBALL},carnes,openfoodfacts,0022655702092,carne moída de peru (butterball),205,17,0,15.2,0,0.062,,4.46,,GROUND TURKEY (BUTTERBALL)
CARNE MOÍDA DE PERU (simple truth organic),"{""simple truth organic""}",outros,openfoodfacts,0011110969903,carne moída de peru (simple truth organic),134,18.8,0,6.25,0,0,,1.79,,GROUND TURKEY (simple truth organic)
Maçã Gala,"{""Produce Marketing Association""}",outros,openfoodfacts,0033383086941,maçã gala,23.9,0.17,5.81,0,0.87,,4.27,,,Gala Apple
"Galveston Shrimp Co, Camarão Selvagem do Texas","{""Pacific Marketing Group""}",peixes,openfoodfacts,0027241720207,"galveston shrimp co, camarão selvagem do texas",107,20.54,0.89,1.79,0,0.154,,,,"Galveston Shrimp Co, Texas Wild Caught Shrimp"
"Game Fuel, Refrigerante, Limão e Frutas Vermelhas","{""Mtn Dew""}",outros,openfoodfacts,0012000150791,"game fuel, refrigerante, limão e frutas vermelhas",47,0,12.68,0,0,0.014,12.51,,,"Game Fuel, Soft Drinks Soda, Berry Lime"
Grão de Bico (Big Y),"{""Big Y"",""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894126942,grão de bico (big y),69.2,4.14,11.8,0.59,4.15,0,,,,Garbanzo Beans (Big Y)
Grão de Bico (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800087545,grão de bico (food club),86.4,3.55,15.4,1.18,3.54,0,2.37,,,Garbanzo Beans (Food Club)
Grão de Bico (Hanover),{Hanover},outros,openfoodfacts,0028800000570,grão de bico (hanover),95.5,5,15.9,1.59,3.18,0.286,2.73,,,Garbanzo Beans (Hanover)
Grão de Bico (Item de Restaurante),"{""Restaurant Item""}",outros,openfoodfacts,0036800046245,grão de bico (item de restaurante),69.8,4.14,10.7,1.18,2.92,0,0.59,,,Garbanzo Beans (Restaurant Item)
Grão de Bico (Safeway Inc.),"{""Safeway  Inc."",""Signature Kitchens""}",bebidas,openfoodfacts,0021130502660,grão de bico (safeway inc.),343,20,60,5.71,17.1,1.2,2.86,,,Garbanzo Beans (Safeway Inc.)
Grão de Bico (The Allens),"{""The Allens""}",outros,openfoodfacts,0034700744100,grão de bico (the allens),88.3,6.4,12.8,1.28,3.84,0,0.64,,,Garbanzo Beans (The Allens)
Grão de Bico (Western Family),"{""Western Family""}",outros,openfoodfacts,0015400018418,grão de bico (western family),88,4.8,17.6,0.8,4.8,0.36,0.8,,,Garbanzo Beans (Western Family)
Grão de Bico (Sun Of Italy),"{""Sun Of Italy""}",outros,openfoodfacts,0033698815960,grão de bico (sun of italy),69.2,4.14,11.8,0.59,4.15,0,,,,Garbanzos Chick Peas (Sun Of Italy)
Vegetais Temperados Garden Blend,"{""Topco Associates  Inc.""}",outros,openfoodfacts,0036800415782,vegetais temperados garden blend,45.7,1.51,9.07,0.37,1.48,0,2.27,,,Garden Blend Seasoned Vegetable
Molho para Massa Encorpado Combinação de Jardim,{Roundy's},outros,openfoodfacts,0011150084055,molho para massa encorpado combinação de jardim,45.6,1.24,8.06,0.93,1.89,0,6.2,,,Garden Combination Chunky Pasta Sauce
Molho para Massa Encorpado Combinação de Jardim (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800351356,molho para massa encorpado combinação de jardim (food club),50.3,1.22,7.94,1.52,1.8,0,5.49,,,Garden Combination Chunky Pasta Sauce (Food Club)
Mix de Vegetais,"{Hanover,""Hanover Foods Corporation""}",outros,openfoodfacts,0028800293903,mix de vegetais,27.7,2.76,4.15,0,2.82,0,2.76,,,Garden Medley
Mix de Vegetais com Tempero de Alho e Ervas,"{""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034077440,mix de vegetais com tempero de alho e ervas,45.7,1.51,9.07,0.37,1.48,0,2.27,,,Garden Medley With Garlic Herb Seasoning
"Mix de Vegetais, Vagem, Couve-Flor e Vegetais Variados em Molho de Manteiga e Alho","{""Wild Harvest""}",bebidas,openfoodfacts,0011535506240,"mix de vegetais, vagem, couve-flor e vegetais variados em molho de manteiga e alho",96,1.74,6.96,6.96,4.3,0.478,2.61,1.3,,"Garden Medley, Green Beans, Cauliflower And Assorted Vegetables In A Garlic Butter Sauce"
"Garden Of Eatin', Tortilla Chips de Milho e Feijão Preto","{""Garden Of Eatin'""}",acucares,openfoodfacts,0015839005003,"garden of eatin', tortilla chips de milho e feijão preto",536,7.14,60.71,28.57,3.6,0.214,,3.57,,"Garden Of Eatin', Black Bean Corn Tortilla Chips"
"Garden Of Eatin', Tortilla Chips de Milho Azul","{""Garden Of Eatin'""}",acucares,openfoodfacts,0015830090015,"garden of eatin', tortilla chips de milho azul",500,7.14,64.29,25,7.1,0.214,,1.79,,"Garden Of Eatin', Blue Corn Tortilla Chips"
"Garden Of Eatin', Tortilla Chips de Milho com Sementes de Chia","{""Garden Of Eatin'""}",acucares,openfoodfacts,0015839009957,"garden of eatin', tortilla chips de milho com sementes de chia",500,7.14,57.14,25,7.1,0.411,,3.57,,"Garden Of Eatin', Chia Seed Corn Tortilla Chips"
"Garden Of Eatin', Tortilla Chips de Milho, Chips Azuis","{""The Hain Celestial Group  Inc.""}",acucares,openfoodfacts,0015839022239,"garden of eatin', tortilla chips de milho, chips azuis",500,7.14,64.29,25,7.1,0.232,,1.79,,"Garden Of Eatin', Corn Tortilla Chips, Blue Chips"
"Garden Of Eatin', Tortilla Chips de Milho, Batata Doce","{""Garden Of Eatin'""}",acucares,openfoodfacts,0015839009926,"garden of eatin', tortilla chips de milho, batata doce",500,7.14,60.71,25,3.6,0.286,3.57,1.79,,"Garden Of Eatin', Corn Tortilla Chips, Sweet Potato"
"Garden Of Eatin', Chips de Couve, Tortilla Chips de Milho","{""The Hain Celestial Group  Inc.""}",acucares,openfoodfacts,0015839008509,"garden of eatin', chips de couve, tortilla chips de milho",464,7.14,57.14,21.43,7.1,0.161,3.57,1.79,,"Garden Of Eatin', Kale Chips, Corn Tortilla Chips"
"Garden Of Eatin, Tortilla Chips de Milho","{""The Hain Celestial Group  Inc.""}",acucares,openfoodfacts,0015839009971,"garden of eatin, tortilla chips de milho",429,7.14,64.29,16.07,7.1,0.232,,,,"Garden Of Eatin, Corn Tortilla Chips"
"Garden Of Eatin, Tortilla Chips de Milho Azul com Gordura Reduzida","{""The Hain Celestial Group  Inc.""}",acucares,openfoodfacts,0015839009988,"garden of eatin, tortilla chips de milho azul com gordura reduzida",429,7.14,60.71,17.86,7.1,0.196,3.57,,,"Garden Of Eatin, Reduced Fat Blue Corn Tortilla Chips"
"Garden Of Eatin, Milho Azul Tuscola Country, Tortilla Chips, Sal Marinho","{""The Hain Celestial Group  Inc.""}",acucares,openfoodfacts,0015839022161,"garden of eatin, milho azul tuscola country, tortilla chips, sal marinho",500,7.14,57.14,25,7.1,0.232,3.57,1.79,,"Garden Of Eatin, Tuscola Country Blue Corn, Tortilla Chips, Sea Salt"
"Garden Of Eatin, Tortilla Chips de Milho Azul Tuscola County, Tomate e Coentro","{""The Hain Celestial Group  Inc.""}",acucares,openfoodfacts,0015839022185,"garden of eatin, tortilla chips de milho azul tuscola county, tomate e coentro",500,7.14,57.14,25,7.1,0.429,3.57,1.79,,"Garden Of Eatin, Tuscola County Blue Corn Tortilla Chips, Tomato & Cilantro"
Ervilhas,"{""Birds Eye""}",outros,openfoodfacts,0014500001825,ervilhas,85.8,6.31,15.1,0,5.06,,5.04,,,Garden Peas
Ervilhas (Small Planet Foods Inc.),"{""Small Planet Foods  Inc.""}",outros,openfoodfacts,0021908401645,ervilhas (small planet foods inc.),88.6,5.54,16.6,0,5.53,0,5.54,,,Garden Peas (Small Planet Foods Inc.)
Molho para Massa de Pimentões de Jardim,"{""Newman's Own""}",outros,openfoodfacts,0020662002754,molho para massa de pimentões de jardim,33.9,1.28,5.76,0.64,1.92,0,3.2,,,Garden Peppers Pasta Sauce
Espinafre em Folhas de Qualidade de Jardim,"{""Del Monte""}",outros,openfoodfacts,0024000163183,espinafre em folhas de qualidade de jardim,21.2,2.27,3.03,0,3.04,0,,,,Garden Quality Leaf Spinach
Salada de Jardim (Kroger),{Kroger},bebidas,openfoodfacts,0011110910370,salada de jardim (kroger),18,1.18,3.53,0,1.2,0.012,2.35,,,Garden Salad (Kroger)
Caldo de Vegetais de Jardim,"{""College Inn"",""Del Monte Foods Inc.""}",outros,openfoodfacts,0024000325000,caldo de vegetais de jardim,3.5,0,0.87,0,0,0,0.87,,,Garden Vegetable Broth
Caldo de Vegetais de Jardim (Del Monte Foods Inc.),"{""Del Monte Foods Inc.""}",outros,openfoodfacts,0024000550457,caldo de vegetais de jardim (del monte foods inc.),2.8,0,0.7,0,0,0,0.52,,,Garden Vegetable Broth (Del Monte Foods Inc.)
Patê de Cream Cheese com Vegetais de Jardim,"{""Food Lion""}",outros,openfoodfacts,0035826084200,patê de cream cheese com vegetais de jardim,267,3.33,3.33,26.7,0,0.5,3.33,16.7,,Garden Vegetable Cream Cheese Spread
Sopa Mix de Vegetais de Jardim,"{""Fresh Foods Market"",""The Kroger Co.""}",outros,openfoodfacts,0011110190390,sopa mix de vegetais de jardim,12.7,0.34,3.17,0.25,0.49,0.118,1.5,,,Garden Vegetable Medley Soup
Arroz com Vegetais de Jardim,{Kroger},outros,openfoodfacts,0011110905390,arroz com vegetais de jardim,118,2.14,23.5,1.71,0.46,0,1.28,,,Garden Vegetable Rice
Sopa de Vegetais de Jardim,"{""Harry's Fresh Foods""}",outros,openfoodfacts,0018053190593,sopa de vegetais de jardim,18.5,0.5,3,0.5,0.49,0,0.83,,,Garden Vegetable Soup
Chips de Alho Picante de Jardim,"{""The Kroger Co.""}",outros,openfoodfacts,0011110858603,chips de alho picante de jardim,51,0,12.7,0,0,0.003,,,,Garden Zesty Garlic Chips
"Garden of Eatin', Tortilla Chips de Milho Azul Estilo Cantina","{""Garden Of Eatin'""}",acucares,openfoodfacts,0015839138213,"garden of eatin', tortilla chips de milho azul estilo cantina",500,7.14,57.14,28.57,7.1,0.232,3.57,1.79,,"Garden of eatin', cantina style blue corn tortilla chips"
"Garden of Eatin', Tortilla Chips de Milho, Guac-a-mole","{""Garden Of Eatin'""}",acucares,openfoodfacts,0015839008479,"garden of eatin', tortilla chips de milho, guac-a-mole",500,7.14,57.14,25,7.1,0.429,3.57,1.79,,"Garden of eatin', corn tortilla chips, guac-a-mole"
"Garden-Fresh Foods, Salada de Batata, Mostarda","{""Garden-Fresh Foods  Inc.""}",acucares,openfoodfacts,0011596242156,"garden-fresh foods, salada de batata, mostarda",150,1,20,7,1,0.48,5,1,,"Garden-Fresh Foods, Potato Salad, Mustard"
Gari (Gengibre para Sushi),{Aimee},outros,openfoodfacts,0018233010826,gari (gengibre para sushi),202,0,50.4,0,12.7,0.005,37.8,,,Gari Sushi Ginger
Alho e Pimenta do Reino Moída,{Kroger},outros,openfoodfacts,0011110735331,alho e pimenta do reino moída,156,0,39.1,0,0,0.014,39.1,,,Garlic & Cracked Black Pepper
Molho para Massa Encorpado de Alho e Ervas,"{""Del Monte""}",outros,openfoodfacts,0024000523727,molho para massa encorpado de alho e ervas,39.7,0.65,7.81,0.65,1.29,0,4.56,,,Garlic & Herb Chunky Pasta Sauce
Temperos Estilo Italiano de Alho e Ervas,"{""Kingston Marketing Co""}",outros,openfoodfacts,0011225041488,temperos estilo italiano de alho e ervas,133,0,33.3,0,11,0.002,,,,Garlic & Herb Italian Style Seasonings
Molho para Massa de Alho e Cebola,"{""Food Club""}",outros,openfoodfacts,0036800383913,molho para massa de alho e cebola,33.1,1.26,6.3,0.32,1.9,0,3.78,,,Garlic & Onion Pasta Sauce
"Quinoa com Alho, Ervas e Parmesão","{""Simply Roundy's""}",bebidas,openfoodfacts,0011150110518,"quinoa com alho, ervas e parmesão",179,7.14,28.57,3.57,7.1,0.607,3.57,,,Garlic & herb parmesan quinoa
Molho Alfredo de Alho,{Bertolli},outros,openfoodfacts,0036200269640,molho alfredo de alho,141,2.69,5.38,12.1,0,0.001,2.69,5.38,,Garlic Alfredo Sauce
Molho para Massa Clássico Estilo Italiano de Alho e Manjericão,"{""Signature Select""}",outros,openfoodfacts,0021130493418,molho para massa clássico estilo italiano de alho e manjericão,72,1.6,8.8,3.6,1.6,0.328,4,,,Garlic Basil Classic Italian Style Pasta Sauce
Mortadela de Alho,{Bar-S},outros,openfoodfacts,0015900000265,mortadela de alho,898,29.3,19.5,78.1,0,0.003,9.75,24.4,,Garlic Bologna
Pão de Alho,"{""San Luis Sourdough""}",outros,openfoodfacts,0018537400040,pão de alho,684,13.6,86,31.7,4.47,0.001,,9.06,,Garlic Bread
Pão de Alho (Giant Eagle),"{""Giant Eagle"",""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034082062,pão de alho (giant eagle),576,15.4,80,21.5,3.16,0.001,3.07,6.16,,Garlic Bread (Giant Eagle)
Pão de Alho (Signature Select),"{""Signature Select"",""Safeway  Inc.""}",outros,openfoodfacts,0021130116317,pão de alho (signature select),610,16,96,18,4,0.001,,10.5,,Garlic Bread (Signature Select)
Pão de Alho Original,"{""Signature Select""}",outros,openfoodfacts,0021130095339,pão de alho original,551,12.3,76.9,21.5,3.16,0.001,3.07,4.61,,Garlic Bread Original
Molho Buffalo de Alho para Asas de Frango,"{""Master Sales Company""}",outros,openfoodfacts,0021065000071,molho buffalo de alho para asas de frango,100,0,6.67,6.67,0,2.67,,,,Garlic Buffalo Wing Sauce
Torrada Texas de Alho e Queijo,{Kroger},outros,openfoodfacts,0011110886323,torrada texas de alho e queijo,326,8.7,30.4,19.6,0,0.565,2.17,5.43,,Garlic Cheese Texas Toast
Pesto Abundante em Alho,"{""Rising Sun Farms  Inc.""}",outros,openfoodfacts,0018646000582,pesto abundante em alho,393,3.57,7.14,42.86,0,0.679,,5.36,,Garlic Galore Pesto
Filés de Bacalhau com Alho e Ervas,"{""Van De Kamp's""}",outros,openfoodfacts,0019600921523,filés de bacalhau com alho e ervas,134,9.06,13.1,5.03,0.5,0,0.5,0.75,,Garlic Herb Cod Fillets
"Bacalhau com Alho e Ervas, Alho","{""Mrs. Pauls""}",peixes,openfoodfacts,0011162102785,"bacalhau com alho e ervas, alho",184,12.77,18.44,7.09,0.7,0.418,0.71,1.06,,"Garlic Herb Cod, Garlic"
Caldo de Frango Infundido com Alho,{Roundy's},outros,openfoodfacts,0011150983044,caldo de frango infundido com alho,2.9,0.35,0.17,0.09,0,0,,,,Garlic Infused Chicken Broth
Caldo de Frango Infundido com Alho (Safeway Inc.),"{""Safeway  Inc.""}",outros,openfoodfacts,0021130127948,caldo de frango infundido com alho (safeway inc.),2.9,0.35,0.17,0.09,0,0,,,,Garlic Infused Chicken Broth (Safeway Inc.)
Purê de Batatas com Alho,{Hormel},outros,openfoodfacts,0037600166416,purê de batatas com alho,59.5,0.99,9.42,1.99,0.49,0,0.99,1.24,,Garlic Mashed Potatoes
Peito de Peru com Alho e Pimenta,"{Butterball,""Butterball  Llc""}",outros,openfoodfacts,0022655415169,peito de peru com alho e pimenta,313,63.8,12.7,6.39,0,0.003,12.7,,,Garlic Peppercorn Turkey Breast
Purê de Batatas com Casca Vermelha e Alho,"{""Taylor Farms""}",outros,openfoodfacts,0030223008934,purê de batatas com casca vermelha e alho,71.9,1.53,10.7,2.55,1,0,1.02,1.53,,Garlic Red Skinned Mashed Potatoes
Pão de Fermentação Natural com Alho,"{""Healthbreads  Inc."",Oasis}",outros,openfoodfacts,0028743016164,pão de fermentação natural com alho,261,8.7,50,0,2.2,0.442,,,,Garlic Sourdough Bread
Azeitonas Recheadas com Alho,{Cora},outros,openfoodfacts,0026662805586,azeitonas recheadas com alho,881,0,50.4,75.6,0,0.012,,,,Garlic Stuffed Olives
Salame de Verão com Alho,{Spartan},outros,openfoodfacts,0011213017624,salame de verão com alho,576,31.5,6.3,47.2,0,0.002,6.3,18.9,,Garlic Summer Sausage
Torrada Texas de Alho,"{""Food Club""}",outros,openfoodfacts,0036800042995,torrada texas de alho,325,7.5,35,15,1.25,0.475,1.25,2.5,,Garlic Texas Toast
Torrada de Alho,"{Dough,Spartan}",outros,openfoodfacts,0011213083223,torrada de alho,723,18.9,66.2,42.5,4.78,0.001,,16.5,,Garlic Toast
Torrada de Alho com Alho Amassado,"{Shurfine,""Topco Associates  Inc.""}",outros,openfoodfacts,0011161132721,torrada de alho com alho amassado,900,18.8,93.8,50,6.25,0.001,6.25,9.38,,Garlic Toast With Crushed Garlic
"Breadsticks Recheados com Queijo e Alho, Alho","{""Food Club""}",pratos,openfoodfacts,0036800175921,"breadsticks recheados com queijo e alho, alho",308,10.77,38.46,12.31,1.5,0.477,3.08,3.85,,"Garlic cheese stuffed breadsticks, garlic"
"Pão Assado no Forno de Pedra com Alho, Alho","{""Safeway  Inc.""}",outros,openfoodfacts,0021130186105,"pão assado no forno de pedra com alho, alho",368,8.77,47.37,15.79,1.8,0.351,1.75,2.63,,"Garlic hearth-baked bread, garlic"
