name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Sanduíche de English Muffin (Smart Ones),"{""Smart Ones""}",outros,openfoodfacts,0025800020904,sanduíche de english muffin (smart ones),153,9.25,17.2,5.28,1.3,0,0.66,1.98,,English Muffin Sandwich (Smart Ones)
Sanduíches de English Muffin,{Kroger},outros,openfoodfacts,0011110895103,sanduíches de english muffin,175,9.74,19.5,6.5,0.81,0,1.62,2.43,,English Muffin Sandwiches
English Muffins,{Kroger},outros,openfoodfacts,0011110020932,english muffins kroger,230,9.84,41,2.46,6.56,0.41,3.28,,,
English Muffins (Signature Kitchens),"{""Signature Kitchens""}",outros,openfoodfacts,0021130120130,"english muffins (signature kitchens) ""signature kitchens""",213,6.56,41,1.64,1.64,0.361,1.64,,,
English Muffins (Valu Time),"{""Valu Time""}",outros,openfoodfacts,0011225414466,"english muffins (valu time) ""valu time""",346,15.4,67.7,1.54,3.16,0.001,3.07,,,
English Muffins (Walnut Creek Foods),"{""Walnut Creek Foods""}",outros,openfoodfacts,0025555991825,"english muffins (walnut creek foods) ""walnut creek foods""",397,15.4,76.9,3.07,3.16,0.001,3.07,,,
Sanduíches de Café da Manhã com English Muffins,{Ease},outros,openfoodfacts,0036800415478,sanduíches de café da manhã com english muffins,130,7.44,18,3.1,1.26,0,1.86,1.55,,English Muffins Breakfast Sandwiches
English Muffins Original,{Spartan},outros,openfoodfacts,0011213390840,english muffins original spartan,346,15.4,67.7,1.54,3.16,0.001,3.07,,,
Pedaços de Toffee Inglês,{Heath},outros,openfoodfacts,0034000061808,pedaços de toffee inglês,533,0,60,33.3,0,0.467,60,16.7,,English Toffee Bits
Cappuccino de Toffee Inglês,"{""Hills Bros.""}",bebidas,openfoodfacts,0018400312579,cappuccino de toffee inglês,50,0.29,9.41,1.32,0,0.153,6.47,1.32,,English Toffee Cappuccino
Pães Enriquecidos para Dourar e Servir,"{""Food Lion""}",bebidas,openfoodfacts,0035826089304,pães enriquecidos para dourar e servir,250,7.14,50,1.79,3.6,0.536,3.57,,,Enriched Brown'N' Serve Rolls
Arroz Calrose Enriquecido,"{Safeway,""Safeway  Inc.""}",outros,openfoodfacts,0021130502424,arroz calrose enriquecido,356,6.67,80,0,0,0.022,,,,Enriched Calrose Rice
Macarrão de Ovo Extra Largo Enriquecido,"{""Signature Kitchens""}",outros,openfoodfacts,0021130405145,macarrão de ovo extra largo enriquecido,393,14.3,71.4,4.46,3.57,0.027,3.57,0.89,,Enriched Extra Wide Egg Noodles
Pães de Hambúrguer Enriquecidos,"{""Tri-State Buns  Llc""}",bebidas,openfoodfacts,0034791281102,pães de hambúrguer enriquecidos,235,5.88,45.1,1.96,1.96,0.001,7.69,,,Enriched Hamburger Rolls
Pão Branco Fatiado Caseiro Enriquecido,"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826091239,pão branco fatiado caseiro enriquecido,269,7.69,50,1.92,0,0.462,3.85,,,Enriched Homestyle White Sliced Bread
Arroz de Grão Longo Enriquecido,{RICELAND},outros,openfoodfacts,0035200055123,arroz de grão longo enriquecido,356,6.67,80,0,0,,,,,Enriched Long Grain Rice
Arroz de Grão Longo Enriquecido (Riceland),{Riceland},outros,openfoodfacts,0035200264013,arroz de grão longo enriquecido (riceland),356,6.67,80,0,0,,,,,Enriched Long Grain Rice (Riceland)
Arroz Branco de Grão Longo Enriquecido,"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826095596,arroz branco de grão longo enriquecido,356,6.67,80,0,2.22,,,,,Enriched Long Grain White Rice
Arroz Branco de Grão Longo Enriquecido (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826095602,arroz branco de grão longo enriquecido (food lion),356,6.67,80,0,2.22,,,,,Enriched Long Grain White Rice (Food Lion)
Produto de Macarrão Enriquecido,{Creamette},bebidas,openfoodfacts,0015100001673,produto de macarrão enriquecido,357,12.5,75,1.79,3.6,,1.79,,,Enriched Macaroni Product
Enriched Macaroni Product (F.Lli De Cecco Di Filippo Fara S. Martino S.P.A.),"{""F.Lli De Cecco Di Filippo Fara S. Martino S.P.A.""}",outros,openfoodfacts,0024094070404,"enriched macaroni product (f.lli de cecco di filippo fara s. martino s.p.a.) ""f.lli de cecco di filippo fara s. martino s.p.a.""",357,14.3,71.4,1.79,3.57,,3.57,,,
"Linguine, Produto de Macarrão Enriquecido","{Creamette,""New World Pasta Company""}",outros,openfoodfacts,0015100001666,"linguine, produto de macarrão enriquecido",357,12.5,75,1.79,3.57,,3.57,,,Enriched Macaroni Product Linguine
"Produto de Macarrão Enriquecido, Bucatini",{Cora},bebidas,openfoodfacts,0026662523381,"produto de macarrão enriquecido, bucatini",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Bucatini"
"Produto de Macarrão Enriquecido, Capellini",{Cora},bebidas,openfoodfacts,0026662523282,"produto de macarrão enriquecido, capellini",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Capellini"
"Produto de Macarrão Enriquecido, Massa Cavatappi","{""Giant Eagle  Inc.""}",bebidas,openfoodfacts,0030034091453,"produto de macarrão enriquecido, massa cavatappi",357,12.5,73.21,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Cavatappi Pasta"
"Produto de Macarrão Enriquecido, Macarrão Cotovelo","{""Valu Time""}",bebidas,openfoodfacts,0011225032141,"produto de macarrão enriquecido, macarrão cotovelo",369,12.31,73.85,0.77,4.6,,1.54,,,"Enriched Macaroni Product, Elbow Macaroni"
"Produto de Macarrão Enriquecido, Cotovelos",{Cora},bebidas,openfoodfacts,0026662523527,"produto de macarrão enriquecido, cotovelos",357,10.71,75,1.79,3.6,,1.79,,,"Enriched Macaroni Product, Elbows"
"Produto de Macarrão Enriquecido, Farfalle",{Cora},bebidas,openfoodfacts,0026662523329,"produto de macarrão enriquecido, farfalle",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Farfalle"
"Produto de Macarrão Enriquecido, Fettuccine",{Kroger},outros,openfoodfacts,0011110850294,"produto de macarrão enriquecido, fettuccine",357,12.5,75,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Fettuccine"
"Produto de Macarrão Enriquecido, Fusilli",{Delverde},outros,openfoodfacts,0011902620296,"produto de macarrão enriquecido, fusilli",339,12.5,69.64,1.79,3.6,,1.79,,,"Enriched Macaroni Product, Fusilli"
"Produto de Macarrão Enriquecido, Fusilli (Cora)",{Cora},bebidas,openfoodfacts,0026662523169,"produto de macarrão enriquecido, fusilli (cora)",357,10.71,75,1.79,3.6,,,,,"Enriched Macaroni Product, Fusilli (Cora)"
"Produto de Macarrão Enriquecido, Fusilli Tricolore",{Cora},bebidas,openfoodfacts,0026662523541,"produto de macarrão enriquecido, fusilli tricolore",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Fusilli Tricolore"
"Produto de Macarrão Enriquecido, Lasanha",{Kroger},bebidas,openfoodfacts,0011110850270,"produto de macarrão enriquecido, lasanha",357,12.5,75,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Lasagna"
"Produto de Macarrão Enriquecido, Le Specialita",{Cora},bebidas,openfoodfacts,0026662523602,"produto de macarrão enriquecido, le specialita",357,10.71,75,1.79,3.6,,,,,"Enriched Macaroni Product, Le Specialita"
"Produto de Macarrão Enriquecido, Le Specialita (Cora)",{Cora},bebidas,openfoodfacts,0026662523664,"produto de macarrão enriquecido, le specialita (cora)",357,10.71,75,1.79,3.6,,,,,"Enriched Macaroni Product, Le Specialita (Cora)"
"Produto de Macarrão Enriquecido, Orzo",{Kroger},outros,openfoodfacts,0011110833693,"produto de macarrão enriquecido, orzo",357,12.5,75,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Orzo"
"Produto de Macarrão Enriquecido, Penne",{Cora},bebidas,openfoodfacts,0026662523121,"produto de macarrão enriquecido, penne",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Penne"
"Produto de Macarrão Enriquecido, Rigatoni",{Cora},outros,openfoodfacts,0026662523183,"produto de macarrão enriquecido, rigatoni",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Rigatoni"
"Produto de Macarrão Enriquecido, Conchas",{Kroger},bebidas,openfoodfacts,0011110850706,"produto de macarrão enriquecido, conchas",357,12.5,75,1.79,3.57,,3.57,,,"Enriched Macaroni Product, Shells"
"Produto de Macarrão Enriquecido, Espaguete","{""Valu Time""}",bebidas,openfoodfacts,0011225032134,"produto de macarrão enriquecido, espaguete",357,12.5,75,0.89,3.6,,1.79,,,"Enriched Macaroni Product, Spaghetti"
"Produto de Macarrão Enriquecido, Espaguete (Cora)",{Cora},bebidas,openfoodfacts,0026662523060,"produto de macarrão enriquecido, espaguete (cora)",375,10.71,76.79,1.79,3.6,,3.57,,,"Enriched Macaroni Product, Spaghetti (Cora)"
"Produto de Macarrão Enriquecido, Espaguete (Valu Time)","{""Valu Time""}",bebidas,openfoodfacts,0011225221002,"produto de macarrão enriquecido, espaguete (valu time)",357,12.5,75,0.89,3.6,,1.79,,,"Enriched Macaroni Product, Spaghetti (Valu Time)"
Macarrão de Ovo Médio Enriquecido,"{""Safeway  Inc.""}",outros,openfoodfacts,0021130405152,macarrão de ovo médio enriquecido,393,14.3,71.4,4.46,3.57,0.027,3.57,0.89,,Enriched Medium Egg Noodles
"Produto Estilo Macarrão Enriquecido, Bolinhos Sem Ovo",{Kroger},outros,openfoodfacts,0011110908155,"produto estilo macarrão enriquecido, bolinhos sem ovo",357,12.5,75,1.79,3.6,,3.57,,,"Enriched Noodle Style Product, Egg Free Dumplings"
Grits Rápidos Enriquecidos,"{""Jim Dandy""}",outros,openfoodfacts,0013300124079,grits rápidos enriquecidos,370,6.52,82.6,1.09,0,,2.17,,,Enriched Quick Grits
Pão Branco Fatiado Enriquecido para Sanduíche,"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826089342,pão branco fatiado enriquecido para sanduíche,255,8.51,51.1,3.19,2.13,0.468,4.26,,,Enriched Sliced White Sandwich Bread
Mistura de Farinha de Milho Branca Moída em Pedra Enriquecida com Fermento,"{""Wilkins Rogers Mills""}",bebidas,openfoodfacts,0010200227206,mistura de farinha de milho branca moída em pedra enriquecida com fermento,367,6.67,76.67,1.67,3.3,1.067,3.33,,,Enriched Stone Ground Self-Rising White Corn Meal Mix
Farinha de Trigo Enriquecida Não Branqueada para Pão,{Whitelily},outros,openfoodfacts,0032500133018,farinha de trigo enriquecida não branqueada para pão,333,13.3,73.3,0,11,,,,,Enriched Unbleached Bread Flour
Pão de Trigo Enriquecido,"{""Valu Time""}",outros,openfoodfacts,0011225082627,pão de trigo enriquecido,500,16,100,4,8,0.001,16,,,Enriched Wheat Bread
Pão Branco Enriquecido,"{""Big Y""}",outros,openfoodfacts,0018894463061,pão branco enriquecido,520,16,96,8,4,0.001,8,,,Enriched White Bread
Pão Branco Enriquecido (Signature Kitchens),"{""Signature Kitchens"",""Safeway  Inc.""}",outros,openfoodfacts,0021130183395,pão branco enriquecido (signature kitchens),250,7.14,48.2,4.79,1.79,0.5,3.57,,,Enriched White Bread (Signature Kitchens)
Pães Brancos Enriquecidos para Sanduíche,"{""Big Y"",""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894899655,pães brancos enriquecidos para sanduíche,352,12.5,69.2,2.76,2.82,0.001,4.15,0.69,,Enriched White Grinder Rolls
Macarrão de Ovo Largo Enriquecido,"{""Signature Kitchens""}",outros,openfoodfacts,0021130405206,macarrão de ovo largo enriquecido,393,14.3,71.4,4.46,3.57,0.027,3.57,0.89,,Enriched Wide Egg Noodles
Farinha de trigo enriquecida para todos os fins,"{""White Lily Foods Company""}",bebidas,openfoodfacts,0032500101031,farinha de trigo enriquecida para todos os fins,367,10,73.33,0,3.3,,,,,Enriched all purpose wheat flour
"Produto de macarrão enriquecido, linguini","{""Big Y Foods  Inc.""}",bebidas,openfoodfacts,0018894420491,"produto de macarrão enriquecido, linguini",357,12.5,73.21,0.89,3.6,,1.79,,,"Enriched macaroni product, linguini"
"Produto de macarrão enriquecido, rotini","{""Big Y Foods  Inc.""}",bebidas,openfoodfacts,0018894728030,"produto de macarrão enriquecido, rotini",357,12.5,73.21,0.89,3.6,,1.79,,,"Enriched macaroni product, rotini"
"Produto de macarrão enriquecido, rotini (Food Club)","{""Food Club""}",bebidas,openfoodfacts,0036800244085,"produto de macarrão enriquecido, rotini (food club)",357,12.5,75,1.79,3.6,,3.57,,,"Enriched macaroni product, rotini (Food Club)"
"Produto de macarrão enriquecido, espaguete fino","{""Food Club""}",bebidas,openfoodfacts,0036800416154,"produto de macarrão enriquecido, espaguete fino",357,12.5,73.21,1.79,3.6,,3.57,,,"Enriched macaroni product, thin spaghetti"
Arroz de grão médio enriquecido,"{""Riviana Foods Inc."",""Carolina Rice""}",bebidas,openfoodfacts,0017400111502,arroz de grão médio enriquecido,340,6.38,76.6,0,2.1,,,,,Enriched medium grain rice
"Produto de macarrão enriquecido, macarrão de ovo largo","{""Valu Time""}",bebidas,openfoodfacts,0011225214783,"produto de macarrão enriquecido, macarrão de ovo largo",393,14.29,71.43,4.46,3.6,0.018,3.57,0.89,,"Enriched noodle product, wide egg noodles"
"Enriquecido, Espaguete Fino",{Kroger},bebidas,openfoodfacts,0011110850201,"enriquecido, espaguete fino",357,12.5,75,1.79,3.6,,3.57,,,"Enriched, Thin Spaghetti"
"Enriquecido, Vermicelli",{Kroger},outros,openfoodfacts,0011110850676,"enriquecido, vermicelli",357,12.5,75,1.79,3.6,,3.57,,,"Enriched, Vermicelli"
Farinha Enriquecida e Branqueada com Fermento,"{""Wilkins Rogers Mills""}",bebidas,openfoodfacts,0010200105009,farinha enriquecida e branqueada com fermento,333.3,6.67,73.33,0,3.33,1.067,,,,Enriched-Bleached Self-Rising Flour
"Erin's, Pipoca Saborizada, Churro",{Mic's},acucares,openfoodfacts,0037601420012,"erin's, pipoca saborizada, churro",600,6.67,46.67,46.67,6.7,0.45,13.33,6.67,,"Erin's, Flavored Popcorn, Churro"
Queijo Bellavitano com Espresso,{Sartori},laticinios,openfoodfacts,0011863118580,queijo bellavitano com espresso,393,25,0,32.1,0,0.607,,17.9,,Espresso Bellavitano Cheese
Gelato de Espresso,"{""Roundy's Select""}",outros,openfoodfacts,0011150001175,gelato de espresso,194,3,23,10,2,0,23,7,,Espresso Gelato
"Essential Choice, Trigo e Crocante, Cereal Crocante de Trigo e Cevada","{""Food Club""}",outros,openfoodfacts,0036800136960,"essential choice, trigo e crocante, cereal crocante de trigo e cevada",345,10.34,82.76,0,12.1,0.508,8.62,,,"Essential Choice, Wheat & Crunchy, Crunchy Wheat & Barley Cereal"
"Cereal integral ""Essentially you"", amêndoa de baunilha, amêndoa de baunilha","{""Winn Dixie"",""Winn-Dixie Stores  Inc.""}",bebidas,openfoodfacts,0021140019462,"cereal integral ""essentially you"", amêndoa de baunilha, amêndoa de baunilha",367,6.67,83.33,5,10,0.5,30,,,"Essentially you whole grain cereal, vanilla almond, vanilla almond"
"Essentials, Suplemento Dietético de Semente de Linhaça Premium Torrada a Seco Orgânica","{Spectrum,""Spectrum Essentials""}",outros,openfoodfacts,0022506125063,"essentials, suplemento dietético de semente de linhaça premium torrada a seco orgânica",500,21.43,35.71,35.71,28.6,0.291,,3.57,,"Essentials, Organic Dry Roasted Premium Flaxseed Dietary Supplement"
"Essentials, Óleo de Linhaça Orgânico Com Limão, Suplemento Dietético","{Spectrum,""Spectrum Essentials""}",outros,openfoodfacts,0022506204348,"essentials, óleo de linhaça orgânico com limão, suplemento dietético",857,0,0,100,0,,,10.71,,"Essentials, Organic Flax Oil With Lemon, Dietary Supplement"
"Essentials, Suplemento Dietético de Óleo de Linhaça e Cânhamo Saboroso","{Spectrum,""Spectrum Essentials""}",outros,openfoodfacts,0022506201095,"essentials, suplemento dietético de óleo de linhaça e cânhamo saboroso",857,0,0,100,0,,,7.14,,"Essentials, Savory Blend Flax & Hemp Oil Dietary Supplement"
"Esther Price, Chocolate Amargo com Amêndoas em Barra","{""Esther Price Candies Corp.""}",acucares,openfoodfacts,0014452001478,"esther price, chocolate amargo com amêndoas em barra",615,15.38,38.46,46.15,11.5,0.019,23.08,11.54,,"Esther Price, Almond Bark Dark Chocolate"
"Esther Price, Chocolates Finos Amargos, Cereja Cordial","{""Esther Price Candies Corp.""}",acucares,openfoodfacts,0014452001423,"esther price, chocolates finos amargos, cereja cordial",455,4.55,63.64,20.45,4.5,0.011,52.27,9.09,,"Esther Price, Fine Dark Chocolates, Cherry Cordial"
"Esther Price, Chocolate em Barra com Batata Chips","{""Esther Price Candies Corp.""}",outros,openfoodfacts,0014452001454,"esther price, chocolate em barra com batata chips",533,6.67,76.67,33.33,3.3,0.135,43.33,16.67,,"Esther Price, Potato Chip Bark"
"Esther Price, Chocolates Sortidos ao Leite e Amargos Sem Açúcar","{""Esther Price Candies Corp.""}",acucares,openfoodfacts,0014452004110,"esther price, chocolates sortidos ao leite e amargos sem açúcar",400,0,64.44,24.44,4.4,0.011,,13.33,,"Esther Price, Sugar Free Milk & Dark Assortment Chocolates"
Molho Etouffee,"{""Southern Seasonings  Inc.""}",outros,openfoodfacts,0036072470731,molho etouffee,667,11.1,55.6,44.4,0,0.005,22.2,11.1,,Etouffee Sauce
Pão Europeu Integral com Sementes,"{""Dierbergs Kitchen""}",outros,openfoodfacts,0023933653242,pão europeu integral com sementes,497,15.4,98.5,4.61,6.14,0.001,9.23,,,Euro Wholesome Grain Seeded Bread
Manteiga Super Premium Estilo Europeu,"{""Land O'Lakes"",""Land O'Lakes  Inc.""}",outros,openfoodfacts,0034500152075,manteiga super premium estilo europeu,786,0,0,85.7,0,0.536,,57.1,,European Style Super Premium Butter
Refrigerante espumante europeu,"{""Kingston Marketing Co""}",bebidas,openfoodfacts,0011225064999,refrigerante espumante europeu,46,0,11.25,0,0,,11.25,,,European sparkling soda
Manteiga sem sal estilo europeu,{Roundy's},laticinios,openfoodfacts,0011150504676,manteiga sem sal estilo europeu,786,0,0,85.71,0,,,57.14,,European style unsalted butter
Manteiga sem sal estilo europeu (Plugra),{Plugra},laticinios,openfoodfacts,0015700873700,manteiga sem sal estilo europeu (plugra),714,0,0,78.6,0,,,50,,European style unsalted butter (Plugra)
"Bastões de manteiga extra cremosa sem sal estilo europeu, sem sal estilo europeu","{""Land O Lakes"",""Land O'Lakes  Inc.""}",gorduras,openfoodfacts,0034500152082,"bastões de manteiga extra cremosa sem sal estilo europeu, sem sal estilo europeu",786,0,0,85.71,0,,,57.14,,"European style unsalted extra creamy butter sticks, european style unsalted"
Leite Evaporado Composto,"{""Valu Time"",""Kingston Marketing Co""}",outros,openfoodfacts,0011225422850,leite evaporado composto,422,22.2,33.3,22.2,0,0,33.3,,,Evaporated Filled Milk
Leite Evaporado Composto (Clear Value),"{""Clear Value"",""Topco Associates  Inc.""}",outros,openfoodfacts,0036800750333,leite evaporado composto (clear value),422,22.2,33.3,22.2,0,0,33.3,,,Evaporated Filled Milk (Clear Value)
Leite Evaporado Composto (Condal Distributors Inc.),"{""Condal Distributors Inc.""}",laticinios,openfoodfacts,0037028010544,leite evaporado composto (condal distributors inc.),40,2,3,2,0,0.035,3,,,Evaporated Filled Milk (Condal Distributors Inc.)
Leite Evaporado Composto (Sun Hing Foods Inc.),"{""Sun Hing Foods  Inc.""}",laticinios,openfoodfacts,0022652161236,leite evaporado composto (sun hing foods inc.),133,6.67,10,6.67,0,0.1,10,,,Evaporated Filled Milk (Sun Hing Foods Inc.)
Leite Evaporado,{Kroger},outros,openfoodfacts,0011110883018,leite evaporado,133,6.67,10,6.67,0,0.1,10,5,,Evaporated Milk
Leite Evaporado (Family Dollar Stores Inc.),"{""Family Dollar Stores Inc.""}",outros,openfoodfacts,0032251120244,leite evaporado (family dollar stores inc.),422,22.2,33.3,22.2,0,0,33.3,16.7,,Evaporated Milk (Family Dollar Stores Inc.)
Leite Evaporado (Roundy's),{Roundy's},outros,openfoodfacts,0011150144001,leite evaporado (roundy's),422,22.2,33.3,22.2,0,0,33.3,11.1,,Evaporated Milk (Roundy's)
Leite Evaporado (Spartan),{Spartan},outros,openfoodfacts,0011213110257,leite evaporado (spartan),422,22.2,33.3,22.2,0,0,33.3,11.1,,Evaporated Milk (Spartan)
Leite Evaporado (The Kroger Co.),"{""The Kroger Co.""}",outros,openfoodfacts,0011110883025,leite evaporado (the kroger co.),422,22.2,33.3,22.2,0,0,33.3,11.1,,Evaporated Milk (The Kroger Co.)
