name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
"Circle k, favorites, strawberry twists","{""Circle K"",""Holiday Candy Corp  Inc.""}",acucares,openfoodfacts,0023637428580,"circle k, favorites, strawberry twists ""circle k"",""holiday candy corp  inc.""",350,2.5,82.5,1.62,0.6,0.275,42.5,0.5,,
"Circus Peanuts, Sweet","{""Big Win"",""Rite Aid Corporation""}",outros,openfoodfacts,0011822000116,"circus peanuts, sweet ""big win"",""rite aid corporation""",395,2.63,92.11,0,0,0.026,76.32,,,
Cit Green Beans,"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826097507,"cit green beans ""food town stores inc.""",36.5,1.52,7.62,0,3.09,,3.05,,,
Citrus Flavored Soda With Other Natural Flavors,"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826087485,"citrus flavored soda with other natural flavors ""food lion"",""food town stores inc.""",14.9,0,3.73,0,0,0,3.73,,,
Citrus Green Tea,"{Lipton,Unilever}",bebidas,openfoodfacts,0012000024535,"citrus green tea lipton,unilever",70,0,20,0,0,0.112,19,,,
Citrus Herb Salmon,"{""Sea Cuisine""}",peixes,openfoodfacts,0035493014623,"citrus herb salmon ""sea cuisine""",205,20.54,4.46,10.71,0,0.295,3.57,2.23,,
Citrus Kale Salad With Chicken,"{""Signature Cafe""}",outros,openfoodfacts,0021130081486,"citrus kale salad with chicken ""signature cafe""",45.2,3.53,3.31,1.99,1.08,0,0.88,0.33,,
Citrus Punch,"{""Don Jose""}",outros,openfoodfacts,0016898418353,"citrus punch ""don jose""",15.3,0,3.82,0,0,0,3.65,,,
Citrus Salad,"{""Del Monte""}",bebidas,openfoodfacts,0024000393283,"citrus salad ""del monte""",55.6,0.79,12.7,0,0.79,,11.11,,,
Citrus Salad (Del Monte),"{""Del Monte""}",outros,openfoodfacts,0024000507994,"citrus salad (del monte) ""del monte""",26.5,0.26,6.38,0,0.51,0,5.61,,,
Citrus Salad In Water,"{""Del Monte""}",bebidas,openfoodfacts,0024000525189,"citrus salad in water ""del monte""",37.2,0.83,8.26,0,0.8,,4.96,,,
Citrus Smoothies,"{""Florida's Natural""}",outros,openfoodfacts,0016300166599,"citrus smoothies ""florida's natural""",27.5,0.35,6.52,0,0.34,,5.11,,,
"Citrus Smoothies, Orange Pineapple Mango","{""Florida's Natural"",""Citrus World Inc.""}",outros,openfoodfacts,0016300168012,"citrus smoothies, orange pineapple mango ""florida's natural"",""citrus world inc.""",58,0.83,14.17,0,0.8,,12.92,,,
"Citrus smoothies, cherry berry citrus, cherry berry citrus","{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300168036,"citrus smoothies, cherry berry citrus, cherry berry citrus ""citrus world inc.""",67,0.83,15.42,0,0.8,,12.08,,,
"Citterio, Lean Italian Style Salame, Peperoncino","{""Euro Foods Inc.""}",carnes,openfoodfacts,0035032373075,"citterio, lean italian style salame, peperoncino ""euro foods inc.""",321,25,0,25,0,1.75,,7.14,,
City Ham,"{""Burgers' Ozark Country Cured Hams""}",outros,openfoodfacts,0035243539802,"city ham ""burgers' ozark country cured hams""",173,24.1,0,8.5,0,0.001,,2.83,,
Clam Chowder,"{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406369489,"clam chowder ""whole foods market"",""bread & circus inc.""",57.6,2,4.16,3.67,0.16,0,1.17,2.17,,
Clam Chowder Soup,"{Hanover,""Hanover Foods Corporation""}",outros,openfoodfacts,0028800130604,"clam chowder soup hanover,""hanover foods corporation""",33.3,0.68,3.41,1.88,0.17,0,,0.34,,
Clam Chowder With Bacon,{Ivar's},outros,openfoodfacts,0030383195598,clam chowder with bacon ivar's,57.2,1.17,4.5,3.83,0.16,0,0.17,2.33,,
Clam Juice,"{""Casa Imports Inc.""}",outros,openfoodfacts,0026662830588,"clam juice ""casa imports inc.""",0.7,0.17,0,0,0,0,,,,
Classic Alfredo Pasta Sauce,"{""Food Lion""}",outros,openfoodfacts,0035826083005,"classic alfredo pasta sauce ""food lion""",80.6,1.61,6.45,5.65,0,0.532,1.61,1.61,,
Classic Apple Sauce,"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110850096,"classic apple sauce kroger,""the kroger co.""",51,0,12.8,0,1,,11.2,,,
Classic Applesauce,{Kroger},outros,openfoodfacts,0011110819215,classic applesauce kroger,62.4,0,15.6,0,0.79,0,12.5,,,
Classic Applesauce (Kroger),{Kroger},outros,openfoodfacts,0011110850423,classic applesauce (kroger) kroger,51,0,12.8,0,1,,11.2,,,
Classic Bacon Lovers Pizza,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205090008,"classic bacon lovers pizza ""home run inn"",""home run inn frozen foods""",213,9.47,17.2,11.8,2.38,0,1.18,4.73,,
Classic Basil Pesto Sauce,"{""Sacla Italia""}",outros,openfoodfacts,0015229375105,"classic basil pesto sauce ""sacla italia""",775,8.33,16.7,75,8.33,0.002,5.55,11.1,,
Classic Bears Gummi Candy,"{Trolli,""Ferrara Candy Company""}",outros,openfoodfacts,0020709002402,"classic bears gummi candy trolli,""ferrara candy company""",347,5.33,79.8,0,0,0.051,58.4,,,
Classic Beef Flanks,{Mccormick},outros,openfoodfacts,0015900064731,classic beef flanks mccormick,540,24,12,44,0,0.002,4,18,,
Classic Blend Cole Slaw,{Pearson},outros,openfoodfacts,0035971359130,classic blend cole slaw pearson,49.5,3.09,9.28,0,3.17,0,3.09,,,
Classic Blueberry Pie,"{""Mrs. Smith's""}",outros,openfoodfacts,0027700548434,"classic blueberry pie ""mrs. smith's""",195,1.83,27.6,8.58,1.25,0,11,3.68,,
Classic Bologna,{Bar-S},outros,openfoodfacts,0015900000425,classic bologna bar-s,898,29.3,19.5,78.1,0,0.003,9.75,24.4,,
Classic Bologna (Bar-S),{Bar-S},outros,openfoodfacts,0015900000432,classic bologna (bar-s) bar-s,898,29.3,19.5,78.1,0,0.003,9.75,24.4,,
Classic Bratwurst Sausage,"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110801494,"classic bratwurst sausage kroger,""the kroger co.""",298,17.9,5.66,22.6,0.97,0.001,1.88,7.54,,
Classic Bulkie Rolls,"{""Food Lion""}",outros,openfoodfacts,0035826086648,"classic bulkie rolls ""food lion""",471,15.4,95.4,3.07,3.16,0.001,9.23,,,
Classic Burger Buns,"{""Food Lion""}",outros,openfoodfacts,0035826086709,"classic burger buns ""food lion""",518,20,96,6,4,0.001,16,,,
Classic Caramel Dessert Topping,"{Sanders,""Sanders Candy""}",outros,openfoodfacts,0035900172267,"classic caramel dessert topping sanders,""sanders candy""",321,0,50,12.5,0,0.357,39.29,7.14,,
Classic Caramel Fruit & Snack Dip,"{""Morley Candy Makers Inc.""}",outros,openfoodfacts,0035900275791,"classic caramel fruit & snack dip ""morley candy makers inc.""",548,3.07,92.3,18.5,0,0.001,70.8,12.3,,
Classic Catalina Dressing,{Kraft},outros,openfoodfacts,0021000644698,classic catalina dressing kraft,273,0,27.3,18.2,0,0.97,24.2,3.03,,
Classic Cheese Duo Hand Crafted Pizza,"{""Full Circle""}",outros,openfoodfacts,0036800410947,"classic cheese duo hand crafted pizza ""full circle""",211,7.9,22.3,10.1,0.68,0,3.59,4.31,,
Classic Cheese Pizza,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205020005,"classic cheese pizza ""home run inn"",""home run inn frozen foods""",305,11.3,29.6,16,1.88,0.592,1.41,5.63,,
Classic Cheese Pizza (Home Run Inn),"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205060001,"classic cheese pizza (home run inn) ""home run inn"",""home run inn frozen foods""",312,12.5,28.9,17.2,1.56,0.633,1.56,6.25,,
Classic Chicken Margherita & Penne,{Bertolli},outros,openfoodfacts,0031000900243,classic chicken margherita & penne bertolli,35.4,2.25,4.06,1.12,0.44,0,0.61,0.3,,
Classic Chicken Noodle Soup (Fresh Foods Market),"{""Fresh Foods Market""}",outros,openfoodfacts,0011110658616,"classic chicken noodle soup (fresh foods market) ""fresh foods market""",17.6,1.33,2.5,0.25,0.16,0,0.34,0.08,,
Classic Chicken Noodle Soup With White Chicken Meat,"{""Fresh Foods Market""}",outros,openfoodfacts,0011110658470,"classic chicken noodle soup with white chicken meat ""fresh foods market""",22.6,1.5,2.67,0.67,0.16,0,0.34,0.08,,
Classic Chicken Salad Dressing,"{""Food Lion""}",outros,openfoodfacts,0035826095350,"classic chicken salad dressing ""food lion""",225,8.16,7.26,18.1,0.95,0.001,3.63,3.17,,
Classic Cole Slaw Dressing,"{""Signature Cafe""}",outros,openfoodfacts,0021130066872,"classic cole slaw dressing ""signature cafe""",133,0.83,15.7,7.44,1.64,0,14,1.24,,
Classic Coleslaw,"{""Sally Sherman""}",outros,openfoodfacts,0030703011164,"classic coleslaw ""sally sherman""",202,1.75,13.2,15.8,1.75,0.711,9.65,2.63,,
Classic Condensed Chicken Noodle Soup,"{""Food Lion""}",outros,openfoodfacts,0035826094667,"classic condensed chicken noodle soup ""food lion""",43.7,1.98,5.95,1.33,0.65,0.001,,0.33,,
Classic Condensed Chicken With Rice Soup,"{""Food Lion""}",outros,openfoodfacts,0035826003584,"classic condensed chicken with rice soup ""food lion""",43.3,1.33,7.27,0.99,0,0,,,,
Classic Condensed Cream Of Celery Soup,"{""Food Lion""}",outros,openfoodfacts,0035826003645,"classic condensed cream of celery soup ""food lion""",68.1,0.66,5.95,4.63,0.65,0.001,1.33,0.66,,
Classic Condensed Tomato Soup,"{""Food Lion""}",outros,openfoodfacts,0035826094650,"classic condensed tomato soup ""food lion""",58.2,1.33,13.2,0,1.3,0,10.6,,,
Classic Corn Dogs,"{Batter,""Bar S""}",outros,openfoodfacts,0015900063963,"classic corn dogs batter,""bar s""",289,6.58,25,17.1,0,0.671,9.21,4.61,,
Classic Corn Dogs (Bar S),"{Batter,""Bar S""}",outros,openfoodfacts,0015900140541,"classic corn dogs (bar s) batter,""bar s""",311,6.92,30.4,18,0,0.001,9.69,4.85,,
Classic Corn Dogs (Buckley Farms),"{Batter,""Buckley Farms""}",outros,openfoodfacts,0036800421554,"classic corn dogs (buckley farms) batter,""buckley farms""",379,10.4,41.6,19,1.71,0.001,15.6,4.33,,
Classic Cream Of Mushroom Condensed Soup,"{""Food Lion""}",outros,openfoodfacts,0035826073990,"classic cream of mushroom condensed soup ""food lion""",60.1,0.66,3.97,4.63,0.65,0,,0.66,,
Classic Crispy Crust Pizza,{Kroger},outros,openfoodfacts,0011110803818,classic crispy crust pizza kroger,255,7.84,32.4,10.3,1.96,0.466,2.45,3.43,,
Classic Dinner Rolls,"{""Food Lion""}",outros,openfoodfacts,0035826086754,"classic dinner rolls ""food lion""",476,21.6,97.3,0,5.35,0,,,,
Classic Egg Salad,{Roundy's},outros,openfoodfacts,0011150410489,classic egg salad roundy's,168,8,7,12,0,0.001,2,3,,
Classic Fajita Cooking Sauce,{Kroger},outros,openfoodfacts,0011110850553,classic fajita cooking sauce kroger,178,0,44.4,0,0,0.004,33.3,,,
Classic Favorites Loaded Potato Soup,"{""Smart Ones""}",outros,openfoodfacts,0025800039470,"classic favorites loaded potato soup ""smart ones""",29.1,1.55,3.11,1.16,0.4,0,0.58,0.48,,
Classic Favorites Soup,"{""Smart Ones""}",outros,openfoodfacts,0025800039494,"classic favorites soup ""smart ones""",23.9,1.16,3.49,0.58,0.79,0,0.78,0.19,,
Classic Four Cheese Pizza,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",pratos,openfoodfacts,0031205066003,"classic four cheese pizza ""home run inn"",""home run inn frozen foods""",220,8.55,18.9,12.2,3.05,0,0.61,4.27,,
Classic French Hoagie Rolls,"{""Food Lion""}",outros,openfoodfacts,0035826086624,"classic french hoagie rolls ""food lion""",367,11.9,75.4,1.99,1.97,0.001,7.93,,,
Classic Fresh Goat Cheese,"{""Vermont Creamery""}",outros,openfoodfacts,0011826100126,"classic fresh goat cheese ""vermont creamery""",286,14.3,14.3,17.9,0,0.214,3.57,12.5,,
Classic Fruit Cocktail,"{""Del Monte""}",outros,openfoodfacts,0024000016335,"classic fruit cocktail ""del monte""",47.9,0,12,0,0.64,0,9.44,,,
"Classic Garden Iceberg Lettuce, Red Cabbage & Carrots",{Kroger},bebidas,openfoodfacts,0011110910363,"classic garden iceberg lettuce, red cabbage & carrots kroger",18,1.18,3.53,0,1.2,0.012,2.35,,,
Classic Gnocchi,"{""Whole Foods Market"",""Severino Pasta Mfg.""}",outros,openfoodfacts,0029737501000,"classic gnocchi ""whole foods market"",""severino pasta mfg.""",233,6.92,49.8,0.69,4.12,0,1.39,,,
Classic Grains Brown Rice,{Kroger},outros,openfoodfacts,0011110898517,classic grains brown rice kroger,92.3,2.08,19.4,0.69,1.42,0,,,,
Classic Gravy,"{""Big Y""}",outros,openfoodfacts,0018894408772,"classic gravy ""big y""",54.6,0,7.81,2.6,0,0.001,,,,
Classic Guacamole,"{""Megamex Foods""}",outros,openfoodfacts,0037600698207,"classic guacamole ""megamex foods""",233,0,6.67,20,3.33,0.467,,3.33,,
Classic Half Iced Tea & Half Lemonade,"{""Turkey Hill""}",outros,openfoodfacts,0020735094259,"classic half iced tea & half lemonade ""turkey hill""",16,0,3.99,0,0,,3.99,,,
Classic Home-Style Meatball,"{""Lunds & Byerlys""}",carnes,openfoodfacts,0018169166000,"classic home-style meatball ""lunds & byerlys""",212,12.94,9.41,12.94,0,0.635,1.18,4.71,,
Classic Hummus,"{""Sager Creek Vegetable Company""}",outros,openfoodfacts,0034700743103,"classic hummus ""sager creek vegetable company""",874,25.5,63.8,57.4,12.9,0.002,12.7,,,
"Classic Iced Tea, White Cranberry Peach","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200020888,"classic iced tea, white cranberry peach ""ocean spray"",""ocean spray cranberries  inc.""",38,0,9.58,0,0,0.017,9.58,,,
Classic Italian Meatballs With Spaghetti And Marinara Sauce,"{""Big Y""}",outros,openfoodfacts,0018894904380,"classic italian meatballs with spaghetti and marinara sauce ""big y""",60,4.27,5.04,2.52,0.4,0,0.97,0.87,,
Classic Italian Sandwich,{Ahold},outros,openfoodfacts,0030223010234,classic italian sandwich ahold,235,11.8,16.7,13.4,0.82,0.001,1.86,5.79,,
Classic Italian Style Spaghetti With Turkey Meatballs,"{""Big Y"",""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894903963,"classic italian style spaghetti with turkey meatballs ""big y"",""big y foods  inc.""",76.5,5.82,7.18,2.72,0.4,0,1.16,0.78,,
Classic Jumbo Jumbos Franks,"{""Bar S""}",outros,openfoodfacts,0015900140824,"classic jumbo jumbos franks ""bar s""",247,6.27,7.83,21.1,0,0.001,3.13,5.48,,
Classic Lemonade,"{""Family Dollar Stores Inc.""}",outros,openfoodfacts,0032251085444,"classic lemonade ""family dollar stores inc.""",19.7,0,4.93,0,0,0,4.93,,,
Classic Macaroni & Cheese,{Kroger},outros,openfoodfacts,0011110371102,classic macaroni & cheese kroger,56,2.56,7.04,2.08,0.16,0.184,1.28,1.28,,
Classic Macaroni Salad,"{""Signature Cafe""}",outros,openfoodfacts,0021130066865,"classic macaroni salad ""signature cafe""",214,3.57,16.4,15,1.43,0.55,3.57,2.5,,
Classic Macaroni Salad (Signature Cafe),"{""Signature Cafe""}",outros,openfoodfacts,0021130067473,"classic macaroni salad (signature cafe) ""signature cafe""",144,2.55,12.8,9.19,0.5,0,3.57,1.79,,
Classic Mashed Potatoes,"{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406370874,"classic mashed potatoes ""whole foods market"",""bread & circus inc.""",101,1.53,12.2,5.1,1,0,0.51,3.57,,
Classic Mayo Real Mayonnaise,{Kroger},outros,openfoodfacts,0011110851123,classic mayo real mayonnaise kroger,733,0,0,80,0,0.667,,13.3,,
Classic Mediterranean Hummus,"{""Food Should Taste Good""}",outros,openfoodfacts,0021908475899,"classic mediterranean hummus ""food should taste good""",443,9.57,22.3,35.1,6.43,0.001,3.2,4.79,,
Classic Mixed Vegetables,"{""Birds Eye""}",outros,openfoodfacts,0014500001924,"classic mixed vegetables ""birds eye""",70.3,2.71,14.9,0,2.67,0,5.41,,,
Classic Mixed Vegetables (Birds Eye),"{""Birds Eye""}",outros,openfoodfacts,0014500004406,"classic mixed vegetables (birds eye) ""birds eye""",58,2.42,12.1,0,2.42,0,6.03,,,
Classic Mixed Vegetables (Hanover),{Hanover},outros,openfoodfacts,0028800296614,classic mixed vegetables (hanover) hanover,77.5,4.15,15.2,0,4.12,0,2.76,,,
Classic Olive Oil,"{""Italica Imports  Inc."",Italica}",bebidas,openfoodfacts,0015109000226,"classic olive oil ""italica imports  inc."",italica",800,0,0,93.33,0,,,13.33,,
Classic Original Water Crackers,"{""Trader Joe's""}",acucares,openfoodfacts,00248983,"classic original water crackers ""trader joe's""",467,6.67,80,10,0,0.3,,,,
Classic Pizza Crust,{Spartan},outros,openfoodfacts,0011213521510,classic pizza crust spartan,374,11.8,71,4.74,2.31,0.001,11.8,1.18,,
Classic Pork Breakfast Sausage,"{""Applegate Naturals""}",outros,openfoodfacts,0025317693004,"classic pork breakfast sausage ""applegate naturals""",288,18.6,1.69,23.7,0,0.678,1.69,8.47,,
Classic Potato Salad,"{""The Deli Center""}",outros,openfoodfacts,0021130066858,"classic potato salad ""the deli center""",126,1.53,12.8,7.65,1.5,0,2.55,1.28,,
Classic Pumpkin Pie,"{""Mrs. Smith's""}",outros,openfoodfacts,0027700548816,"classic pumpkin pie ""mrs. smith's""",179,3.09,22.2,8.64,0.63,0,11.1,3.7,,
Classic Pure & Chilled Lemonade,"{""Turkey Hill""}",outros,openfoodfacts,0020735094518,"classic pure & chilled lemonade ""turkey hill""",18.1,0,4.51,0,0,,4.51,,,
Classic Ring Bologna,"{""Dietz & Watson""}",outros,openfoodfacts,0031506140068,"classic ring bologna ""dietz & watson""",330,16.8,2.8,28,0,0.001,2.8,9.79,,
Classic Sausage Pizza,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205010006,"classic sausage pizza ""home run inn"",""home run inn frozen foods""",295,13.7,26.1,14.9,1.66,0.618,1.24,5.39,,
Classic Sausage Pizza (Home Run Inn),"{""Home Run Inn""}",outros,openfoodfacts,0031205050026,"classic sausage pizza (home run inn) ""home run inn""",184,10.4,14.4,9.42,1.97,0,0.49,3.47,,
Classic Sausage Supreme Pizza,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205055007,"classic sausage supreme pizza ""home run inn"",""home run inn frozen foods""",250,11.5,23.1,12.2,1.92,0.532,1.92,4.49,,
"Classic Shortbread Cookie Mix, Gourmet Dessert Mix","{""Robert Rothschild Farm""}",acucares,openfoodfacts,0011246980599,"classic shortbread cookie mix, gourmet dessert mix ""robert rothschild farm""",357,7.14,85.71,0,3.6,0.25,32.14,,,
Classic Shrimp Scampi & Linguine,{Bertolli},outros,openfoodfacts,0036200057025,classic shrimp scampi & linguine bertolli,41.5,1.64,4.84,1.73,0.27,0,0.43,0.78,,
"Classic Spaghetti, Enriched Macaroni Product","{""Food Lion""}",bebidas,openfoodfacts,0035826086839,"classic spaghetti, enriched macaroni product ""food lion""",357,12.5,73.21,1.79,3.6,,3.57,,,
Classic Spinach Epinards,{Newstar},outros,openfoodfacts,0012842410015,classic spinach epinards newstar,27.7,2.76,4.15,0,2.82,0,,,,
Classic Style Pasta Sauce,"{""Food Lion""}",outros,openfoodfacts,0035826088086,"classic style pasta sauce ""food lion""",31.4,1.28,5.12,0.64,1.92,0,2.56,,,
Classic Style Pasta Sauce (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826088093,"classic style pasta sauce (food lion) ""food lion""",35.9,1.26,6.3,0.63,1.27,0,3.78,,,
Classic Style Sauce & Spread,{Roundy's},outros,openfoodfacts,0011150086431,classic style sauce & spread roundy's,632,8.07,10.8,61.8,2.62,0.002,,10.8,,
"Classic Tea, Sweet","{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826076649,"classic tea, sweet ""food lion"",""food town stores inc.""",33,0,8.33,0,0,,8.33,,,
Classic Thin Crust 4 Meat Pizza,{Spartan},outros,openfoodfacts,0011213013862,classic thin crust 4 meat pizza spartan,168,7.35,18.1,7.35,1.13,0,1.7,3.39,,
Classic Thin Crust Pepperoni Pizza,{Spartan},outros,openfoodfacts,0011213013855,classic thin crust pepperoni pizza spartan,180,6.4,19.8,8.32,1.28,0,1.28,3.84,,
Classic Thin Crust Supreme Pizza,{Spartan},outros,openfoodfacts,0011213013879,classic thin crust supreme pizza spartan,154,6.04,16.6,7.04,0.99,0,1.51,3.02,,
Classic Thin Spaghetti,"{""Food Lion""}",outros,openfoodfacts,0035826086853,"classic thin spaghetti ""food lion""",357,12.5,75,1.79,3.57,,3.57,,,
Classic Tuna Salad,{Roundy's},outros,openfoodfacts,0011150410496,classic tuna salad roundy's,217,13,3,17,0,0,1,2.5,,
Classic Uncured Pepperoni Pizza,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205080009,"classic uncured pepperoni pizza ""home run inn"",""home run inn frozen foods""",309,11.4,28.6,16.8,1.82,0.636,1.36,5.91,,
Classic alfredo cream sauce,{Roundy's},outros,openfoodfacts,0011150086677,classic alfredo cream sauce roundy's,129,3.23,4.84,11.29,0,0.484,1.61,4.84,,
Classic blend trail mix,"{""Shur Fine"",""Topco Associates  Inc.""}",acucares,openfoodfacts,0011161033349,"classic blend trail mix ""shur fine"",""topco associates  inc.""",467,13.33,46.67,30,6.7,0.2,33.33,5,,
